Image Name,Category,Quality Score
ILSVRC2012_val_00025021.JPEG,apron,0.83163786
ILSVRC2012_val_00024847.JPEG,apron,0.8254332
ILSVRC2012_val_00019514.JPEG,apron,0.8245108
ILSVRC2012_val_00016634.JPEG,"mantis, mantid",0.8549281
ILSVRC2012_val_00009445.JPEG,"mantis, mantid",0.8347588
ILSVRC2012_val_00008697.JPEG,"mantis, mantid",0.82638276
ILSVRC2012_val_00012127.JPEG,"mantis, mantid",0.82615876
ILSVRC2012_val_00004091.JPEG,"mantis, mantid",0.8142073
ILSVRC2012_val_00005784.JPEG,"pizza, pizza pie",0.87257427
ILSVRC2012_val_00045176.JPEG,"pizza, pizza pie",0.85324174
ILSVRC2012_val_00048685.JPEG,"pizza, pizza pie",0.8372976
ILSVRC2012_val_00028297.JPEG,"pizza, pizza pie",0.8357351
ILSVRC2012_val_00037476.JPEG,"pizza, pizza pie",0.8234344
ILSVRC2012_val_00021779.JPEG,"hoopskirt, crinoline",0.85847396
ILSVRC2012_val_00033044.JPEG,"hoopskirt, crinoline",0.85486305
ILSVRC2012_val_00019960.JPEG,"hoopskirt, crinoline",0.847463
ILSVRC2012_val_00035174.JPEG,"hoopskirt, crinoline",0.83855224
ILSVRC2012_val_00002592.JPEG,"hoopskirt, crinoline",0.8332344
ILSVRC2012_val_00008518.JPEG,desk,0.824419
ILSVRC2012_val_00024879.JPEG,desk,0.80543274
ILSVRC2012_val_00027505.JPEG,desk,0.80434793
ILSVRC2012_val_00030981.JPEG,desk,0.80055255
ILSVRC2012_val_00014821.JPEG,desk,0.793265
ILSVRC2012_val_00011509.JPEG,suspension bridge,0.884992
ILSVRC2012_val_00013569.JPEG,suspension bridge,0.8775795
ILSVRC2012_val_00003564.JPEG,suspension bridge,0.86659354
ILSVRC2012_val_00041283.JPEG,suspension bridge,0.83580387
ILSVRC2012_val_00027117.JPEG,suspension bridge,0.83117867
ILSVRC2012_val_00037731.JPEG,"meerkat, mierkat",0.82526284
ILSVRC2012_val_00038452.JPEG,"meerkat, mierkat",0.8229605
ILSVRC2012_val_00035330.JPEG,"meerkat, mierkat",0.81754076
ILSVRC2012_val_00028836.JPEG,"meerkat, mierkat",0.8155944
ILSVRC2012_val_00000779.JPEG,"meerkat, mierkat",0.81089306
ILSVRC2012_val_00001627.JPEG,gown,0.8738999
ILSVRC2012_val_00002892.JPEG,gown,0.86142564
ILSVRC2012_val_00029850.JPEG,gown,0.8598416
ILSVRC2012_val_00040199.JPEG,gown,0.8475589
ILSVRC2012_val_00026368.JPEG,gown,0.83642876
ILSVRC2012_val_00006828.JPEG,conch,0.88741386
ILSVRC2012_val_00010096.JPEG,conch,0.8395833
ILSVRC2012_val_00034318.JPEG,conch,0.83811486
ILSVRC2012_val_00005706.JPEG,conch,0.8214275
ILSVRC2012_val_00037632.JPEG,conch,0.8180318
ILSVRC2012_val_00005494.JPEG,"chocolate sauce, chocolate syrup",0.88579506
ILSVRC2012_val_00029981.JPEG,"chocolate sauce, chocolate syrup",0.8548334
ILSVRC2012_val_00001642.JPEG,"chocolate sauce, chocolate syrup",0.83953726
ILSVRC2012_val_00000782.JPEG,"chocolate sauce, chocolate syrup",0.83253825
ILSVRC2012_val_00004935.JPEG,"chocolate sauce, chocolate syrup",0.8098294
ILSVRC2012_val_00045042.JPEG,"boa constrictor, Constrictor constrictor",0.8510455
ILSVRC2012_val_00008849.JPEG,"boa constrictor, Constrictor constrictor",0.8463051
ILSVRC2012_val_00011014.JPEG,"boa constrictor, Constrictor constrictor",0.8290459
ILSVRC2012_val_00018907.JPEG,"boa constrictor, Constrictor constrictor",0.8288913
ILSVRC2012_val_00031749.JPEG,"boa constrictor, Constrictor constrictor",0.8288455
ILSVRC2012_val_00009889.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.83526516
ILSVRC2012_val_00024494.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.80737346
ILSVRC2012_val_00000930.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.8037007
ILSVRC2012_val_00038140.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.7963185
ILSVRC2012_val_00043797.JPEG,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.79542226
ILSVRC2012_val_00020318.JPEG,"saltshaker, salt shaker",0.8476623
ILSVRC2012_val_00032630.JPEG,"saltshaker, salt shaker",0.81366366
ILSVRC2012_val_00043661.JPEG,"saltshaker, salt shaker",0.7986565
ILSVRC2012_val_00027087.JPEG,"saltshaker, salt shaker",0.79476225
ILSVRC2012_val_00041553.JPEG,"saltshaker, salt shaker",0.78241324
ILSVRC2012_val_00034814.JPEG,"little blue heron, Egretta caerulea",0.87218875
ILSVRC2012_val_00034578.JPEG,"little blue heron, Egretta caerulea",0.8575195
ILSVRC2012_val_00034358.JPEG,"little blue heron, Egretta caerulea",0.8560247
ILSVRC2012_val_00034068.JPEG,"little blue heron, Egretta caerulea",0.85391015
ILSVRC2012_val_00041442.JPEG,"little blue heron, Egretta caerulea",0.8457949
ILSVRC2012_val_00002472.JPEG,tiger cat,0.87234795
ILSVRC2012_val_00019262.JPEG,tiger cat,0.8647368
ILSVRC2012_val_00007303.JPEG,tiger cat,0.85891247
ILSVRC2012_val_00049279.JPEG,tiger cat,0.8450408
ILSVRC2012_val_00027313.JPEG,tiger cat,0.8419194
ILSVRC2012_val_00017769.JPEG,waffle iron,0.82660246
ILSVRC2012_val_00000797.JPEG,waffle iron,0.82637054
ILSVRC2012_val_00049359.JPEG,waffle iron,0.82442397
ILSVRC2012_val_00028926.JPEG,waffle iron,0.8187243
ILSVRC2012_val_00011944.JPEG,waffle iron,0.8065027
ILSVRC2012_val_00049677.JPEG,custard apple,0.8523054
ILSVRC2012_val_00047640.JPEG,custard apple,0.8485271
ILSVRC2012_val_00025101.JPEG,custard apple,0.81320643
ILSVRC2012_val_00042440.JPEG,custard apple,0.7956931
ILSVRC2012_val_00032941.JPEG,custard apple,0.78982705
ILSVRC2012_val_00038867.JPEG,"Tibetan terrier, chrysanthemum dog",0.8918444
ILSVRC2012_val_00014109.JPEG,"Tibetan terrier, chrysanthemum dog",0.8652223
ILSVRC2012_val_00011258.JPEG,"Tibetan terrier, chrysanthemum dog",0.8644423
ILSVRC2012_val_00009764.JPEG,"Tibetan terrier, chrysanthemum dog",0.85971445
ILSVRC2012_val_00014189.JPEG,"Tibetan terrier, chrysanthemum dog",0.84704417
ILSVRC2012_val_00012780.JPEG,"mouse, computer mouse",0.8334614
ILSVRC2012_val_00018677.JPEG,"mouse, computer mouse",0.80978316
ILSVRC2012_val_00039420.JPEG,"mouse, computer mouse",0.8073352
ILSVRC2012_val_00021458.JPEG,"mouse, computer mouse",0.80697864
ILSVRC2012_val_00032713.JPEG,"mouse, computer mouse",0.7880174
ILSVRC2012_val_00006632.JPEG,wine bottle,0.8268057
ILSVRC2012_val_00022049.JPEG,wine bottle,0.82641554
ILSVRC2012_val_00027648.JPEG,wine bottle,0.8209012
ILSVRC2012_val_00016360.JPEG,wine bottle,0.81449944
ILSVRC2012_val_00033940.JPEG,wine bottle,0.80789304
ILSVRC2012_val_00040153.JPEG,"brassiere, bra, bandeau",0.9109052
ILSVRC2012_val_00030949.JPEG,"brassiere, bra, bandeau",0.8847749
ILSVRC2012_val_00028949.JPEG,"brassiere, bra, bandeau",0.8463171
ILSVRC2012_val_00010549.JPEG,"brassiere, bra, bandeau",0.840464
ILSVRC2012_val_00005423.JPEG,"brassiere, bra, bandeau",0.83780766
ILSVRC2012_val_00041543.JPEG,"ringlet, ringlet butterfly",0.90029335
ILSVRC2012_val_00001015.JPEG,"ringlet, ringlet butterfly",0.8561906
ILSVRC2012_val_00013386.JPEG,"ringlet, ringlet butterfly",0.84523904
ILSVRC2012_val_00035107.JPEG,"ringlet, ringlet butterfly",0.82520074
ILSVRC2012_val_00005786.JPEG,"ringlet, ringlet butterfly",0.82234097
ILSVRC2012_val_00044858.JPEG,"sunglasses, dark glasses, shades",0.8703592
ILSVRC2012_val_00005437.JPEG,"sunglasses, dark glasses, shades",0.8609571
ILSVRC2012_val_00030640.JPEG,"sunglasses, dark glasses, shades",0.8504843
ILSVRC2012_val_00031656.JPEG,"sunglasses, dark glasses, shades",0.8489829
ILSVRC2012_val_00036536.JPEG,"sunglasses, dark glasses, shades",0.84871906
ILSVRC2012_val_00016987.JPEG,hay,0.84318376
ILSVRC2012_val_00000816.JPEG,hay,0.83283985
ILSVRC2012_val_00010003.JPEG,hay,0.8280278
ILSVRC2012_val_00014094.JPEG,hay,0.81653506
ILSVRC2012_val_00015652.JPEG,hay,0.8056098
ILSVRC2012_val_00013183.JPEG,fiddler crab,0.86116385
ILSVRC2012_val_00030408.JPEG,fiddler crab,0.8555816
ILSVRC2012_val_00020779.JPEG,fiddler crab,0.84293485
ILSVRC2012_val_00034670.JPEG,fiddler crab,0.8363611
ILSVRC2012_val_00035361.JPEG,fiddler crab,0.8189343
ILSVRC2012_val_00031026.JPEG,French loaf,0.8591358
ILSVRC2012_val_00048399.JPEG,French loaf,0.8551827
ILSVRC2012_val_00037213.JPEG,French loaf,0.8527602
ILSVRC2012_val_00034151.JPEG,French loaf,0.82812685
ILSVRC2012_val_00028987.JPEG,French loaf,0.8155965
ILSVRC2012_val_00014636.JPEG,flat-coated retriever,0.88959765
ILSVRC2012_val_00034556.JPEG,flat-coated retriever,0.8764813
ILSVRC2012_val_00048874.JPEG,flat-coated retriever,0.8599119
ILSVRC2012_val_00026803.JPEG,flat-coated retriever,0.85719526
ILSVRC2012_val_00002764.JPEG,flat-coated retriever,0.83979565
ILSVRC2012_val_00010001.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.84392697
ILSVRC2012_val_00001165.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.83888113
ILSVRC2012_val_00006231.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.8344015
ILSVRC2012_val_00048163.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.82600003
ILSVRC2012_val_00021851.JPEG,"American coot, marsh hen, mud hen, water hen, Fulica americana",0.8212718
ILSVRC2012_val_00034607.JPEG,"web site, website, internet site, site",0.865511
ILSVRC2012_val_00003371.JPEG,"web site, website, internet site, site",0.8360411
ILSVRC2012_val_00007699.JPEG,"web site, website, internet site, site",0.8332237
ILSVRC2012_val_00003720.JPEG,"web site, website, internet site, site",0.8301959
ILSVRC2012_val_00026544.JPEG,"web site, website, internet site, site",0.8259361
ILSVRC2012_val_00004374.JPEG,Border terrier,0.8716047
ILSVRC2012_val_00044977.JPEG,Border terrier,0.8513073
ILSVRC2012_val_00024566.JPEG,Border terrier,0.8496558
ILSVRC2012_val_00040130.JPEG,Border terrier,0.84834546
ILSVRC2012_val_00043199.JPEG,Border terrier,0.84831196
ILSVRC2012_val_00022617.JPEG,pickelhaube,0.84372103
ILSVRC2012_val_00017885.JPEG,pickelhaube,0.8123652
ILSVRC2012_val_00011883.JPEG,pickelhaube,0.7454126
ILSVRC2012_val_00001723.JPEG,pickelhaube,0.7217301
ILSVRC2012_val_00001180.JPEG,pickelhaube,0.70904046
ILSVRC2012_val_00012415.JPEG,"nematode, nematode worm, roundworm",0.7740191
ILSVRC2012_val_00015650.JPEG,"nematode, nematode worm, roundworm",0.7490932
ILSVRC2012_val_00045183.JPEG,"nematode, nematode worm, roundworm",0.71071136
ILSVRC2012_val_00017983.JPEG,"nematode, nematode worm, roundworm",0.67342865
ILSVRC2012_val_00038062.JPEG,"nematode, nematode worm, roundworm",0.6309484
ILSVRC2012_val_00020660.JPEG,chickadee,0.8710208
ILSVRC2012_val_00036534.JPEG,chickadee,0.844284
ILSVRC2012_val_00029441.JPEG,chickadee,0.84272575
ILSVRC2012_val_00034095.JPEG,chickadee,0.8310009
ILSVRC2012_val_00038192.JPEG,chickadee,0.82993114
ILSVRC2012_val_00013260.JPEG,"basset, basset hound",0.90595216
ILSVRC2012_val_00039556.JPEG,"basset, basset hound",0.89663875
ILSVRC2012_val_00020535.JPEG,"basset, basset hound",0.8672785
ILSVRC2012_val_00040185.JPEG,"basset, basset hound",0.86492085
ILSVRC2012_val_00025539.JPEG,"basset, basset hound",0.8597501
ILSVRC2012_val_00045460.JPEG,steel drum,0.8332146
ILSVRC2012_val_00015062.JPEG,steel drum,0.8281912
ILSVRC2012_val_00022391.JPEG,steel drum,0.8249562
ILSVRC2012_val_00011538.JPEG,steel drum,0.8221555
ILSVRC2012_val_00017859.JPEG,steel drum,0.8195737
ILSVRC2012_val_00006606.JPEG,necklace,0.89061046
ILSVRC2012_val_00006783.JPEG,necklace,0.84910697
ILSVRC2012_val_00040166.JPEG,necklace,0.84528595
ILSVRC2012_val_00018790.JPEG,necklace,0.8439609
ILSVRC2012_val_00039293.JPEG,necklace,0.841459
ILSVRC2012_val_00049061.JPEG,"academic gown, academic robe, judge's robe",0.9147421
ILSVRC2012_val_00047254.JPEG,"academic gown, academic robe, judge's robe",0.87318426
ILSVRC2012_val_00020475.JPEG,"academic gown, academic robe, judge's robe",0.8674997
ILSVRC2012_val_00019360.JPEG,"academic gown, academic robe, judge's robe",0.8610012
ILSVRC2012_val_00035084.JPEG,"academic gown, academic robe, judge's robe",0.85969496
ILSVRC2012_val_00036721.JPEG,"grille, radiator grille",0.87953156
ILSVRC2012_val_00021657.JPEG,"grille, radiator grille",0.87513
ILSVRC2012_val_00010573.JPEG,"grille, radiator grille",0.87262017
ILSVRC2012_val_00048701.JPEG,"grille, radiator grille",0.8706791
ILSVRC2012_val_00030037.JPEG,"grille, radiator grille",0.8694857
ILSVRC2012_val_00009116.JPEG,wig,0.8780224
ILSVRC2012_val_00027010.JPEG,wig,0.86531156
ILSVRC2012_val_00007660.JPEG,wig,0.8329047
ILSVRC2012_val_00043314.JPEG,wig,0.83102435
ILSVRC2012_val_00043156.JPEG,wig,0.8281338
ILSVRC2012_val_00046358.JPEG,hair spray,0.90519583
ILSVRC2012_val_00045906.JPEG,hair spray,0.89589787
ILSVRC2012_val_00022994.JPEG,hair spray,0.8717959
ILSVRC2012_val_00031303.JPEG,hair spray,0.8647147
ILSVRC2012_val_00042260.JPEG,hair spray,0.8412672
ILSVRC2012_val_00047686.JPEG,"slot, one-armed bandit",0.83744377
ILSVRC2012_val_00031668.JPEG,"slot, one-armed bandit",0.8194043
ILSVRC2012_val_00022180.JPEG,"slot, one-armed bandit",0.8110444
ILSVRC2012_val_00000857.JPEG,"slot, one-armed bandit",0.8101182
ILSVRC2012_val_00044150.JPEG,"slot, one-armed bandit",0.79724735
ILSVRC2012_val_00035222.JPEG,mosquito net,0.8503163
ILSVRC2012_val_00008171.JPEG,mosquito net,0.8301899
ILSVRC2012_val_00034671.JPEG,mosquito net,0.8272836
ILSVRC2012_val_00015159.JPEG,mosquito net,0.81726503
ILSVRC2012_val_00028526.JPEG,mosquito net,0.80543566
ILSVRC2012_val_00013641.JPEG,ptarmigan,0.8639905
ILSVRC2012_val_00041288.JPEG,ptarmigan,0.8426765
ILSVRC2012_val_00006221.JPEG,ptarmigan,0.8382032
ILSVRC2012_val_00001596.JPEG,ptarmigan,0.8377585
ILSVRC2012_val_00036179.JPEG,ptarmigan,0.83767223
ILSVRC2012_val_00048305.JPEG,"wallet, billfold, notecase, pocketbook",0.81867886
ILSVRC2012_val_00020496.JPEG,"wallet, billfold, notecase, pocketbook",0.8098044
ILSVRC2012_val_00021967.JPEG,"wallet, billfold, notecase, pocketbook",0.79970574
ILSVRC2012_val_00038145.JPEG,"wallet, billfold, notecase, pocketbook",0.7836389
ILSVRC2012_val_00040243.JPEG,"wallet, billfold, notecase, pocketbook",0.77752304
ILSVRC2012_val_00028246.JPEG,miniature poodle,0.8682363
ILSVRC2012_val_00042462.JPEG,miniature poodle,0.8511668
ILSVRC2012_val_00031963.JPEG,miniature poodle,0.84193635
ILSVRC2012_val_00049115.JPEG,miniature poodle,0.8364369
ILSVRC2012_val_00047119.JPEG,miniature poodle,0.8345903
ILSVRC2012_val_00011447.JPEG,"brown bear, bruin, Ursus arctos",0.8227469
ILSVRC2012_val_00049345.JPEG,"brown bear, bruin, Ursus arctos",0.8211959
ILSVRC2012_val_00023511.JPEG,"brown bear, bruin, Ursus arctos",0.8208398
ILSVRC2012_val_00018369.JPEG,"brown bear, bruin, Ursus arctos",0.82032466
ILSVRC2012_val_00036597.JPEG,"brown bear, bruin, Ursus arctos",0.8057071
ILSVRC2012_val_00022889.JPEG,"house finch, linnet, Carpodacus mexicanus",0.8667132
ILSVRC2012_val_00043392.JPEG,"house finch, linnet, Carpodacus mexicanus",0.8608821
ILSVRC2012_val_00004747.JPEG,"house finch, linnet, Carpodacus mexicanus",0.85955715
ILSVRC2012_val_00007237.JPEG,"house finch, linnet, Carpodacus mexicanus",0.8398491
ILSVRC2012_val_00013367.JPEG,"house finch, linnet, Carpodacus mexicanus",0.83879274
ILSVRC2012_val_00020768.JPEG,"tub, vat",0.8496026
ILSVRC2012_val_00048028.JPEG,"tub, vat",0.84192425
ILSVRC2012_val_00049853.JPEG,"tub, vat",0.81833965
ILSVRC2012_val_00008932.JPEG,"tub, vat",0.8148693
ILSVRC2012_val_00042481.JPEG,"tub, vat",0.81444633
ILSVRC2012_val_00044460.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.86347485
ILSVRC2012_val_00013313.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.8479464
ILSVRC2012_val_00002771.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.8367889
ILSVRC2012_val_00026886.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.83578664
ILSVRC2012_val_00033909.JPEG,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.8268661
ILSVRC2012_val_00011076.JPEG,"bookshop, bookstore, bookstall",0.8399758
ILSVRC2012_val_00012973.JPEG,"bookshop, bookstore, bookstall",0.83465207
ILSVRC2012_val_00024980.JPEG,"bookshop, bookstore, bookstall",0.8219717
ILSVRC2012_val_00049026.JPEG,"bookshop, bookstore, bookstall",0.821521
ILSVRC2012_val_00017978.JPEG,"bookshop, bookstore, bookstall",0.8214262
ILSVRC2012_val_00003861.JPEG,jay,0.8899532
ILSVRC2012_val_00048360.JPEG,jay,0.86141604
ILSVRC2012_val_00013753.JPEG,jay,0.8480081
ILSVRC2012_val_00038405.JPEG,jay,0.8467703
ILSVRC2012_val_00001084.JPEG,jay,0.8459125
ILSVRC2012_val_00003771.JPEG,cardoon,0.8819993
ILSVRC2012_val_00043433.JPEG,cardoon,0.8716018
ILSVRC2012_val_00026076.JPEG,cardoon,0.84189135
ILSVRC2012_val_00007200.JPEG,cardoon,0.8412057
ILSVRC2012_val_00043178.JPEG,cardoon,0.8369477
ILSVRC2012_val_00001957.JPEG,Bedlington terrier,0.8630244
ILSVRC2012_val_00023179.JPEG,Bedlington terrier,0.85915005
ILSVRC2012_val_00003887.JPEG,Bedlington terrier,0.8488926
ILSVRC2012_val_00034155.JPEG,Bedlington terrier,0.8445975
ILSVRC2012_val_00000883.JPEG,Bedlington terrier,0.84017295
ILSVRC2012_val_00017991.JPEG,hammer,0.81538504
ILSVRC2012_val_00015583.JPEG,hammer,0.8021946
ILSVRC2012_val_00039315.JPEG,hammer,0.7956595
ILSVRC2012_val_00017320.JPEG,hammer,0.78965884
ILSVRC2012_val_00009152.JPEG,hammer,0.78612876
ILSVRC2012_val_00017241.JPEG,pretzel,0.8563973
ILSVRC2012_val_00008100.JPEG,pretzel,0.84420455
ILSVRC2012_val_00001967.JPEG,pretzel,0.8385311
ILSVRC2012_val_00007742.JPEG,pretzel,0.8347074
ILSVRC2012_val_00014104.JPEG,pretzel,0.8338377
ILSVRC2012_val_00041967.JPEG,vase,0.8604301
ILSVRC2012_val_00010407.JPEG,vase,0.8525836
ILSVRC2012_val_00034387.JPEG,vase,0.8486619
ILSVRC2012_val_00018077.JPEG,vase,0.8361051
ILSVRC2012_val_00006712.JPEG,vase,0.8329639
ILSVRC2012_val_00014018.JPEG,"solar dish, solar collector, solar furnace",0.85529315
ILSVRC2012_val_00006631.JPEG,"solar dish, solar collector, solar furnace",0.8547419
ILSVRC2012_val_00014066.JPEG,"solar dish, solar collector, solar furnace",0.85279983
ILSVRC2012_val_00028935.JPEG,"solar dish, solar collector, solar furnace",0.83696526
ILSVRC2012_val_00004498.JPEG,"solar dish, solar collector, solar furnace",0.832771
ILSVRC2012_val_00011825.JPEG,"lynx, catamount",0.87194395
ILSVRC2012_val_00013798.JPEG,"lynx, catamount",0.87043154
ILSVRC2012_val_00036933.JPEG,"lynx, catamount",0.8553643
ILSVRC2012_val_00034892.JPEG,"lynx, catamount",0.8007277
ILSVRC2012_val_00012958.JPEG,"lynx, catamount",0.77090645
ILSVRC2012_val_00033892.JPEG,kimono,0.8961231
ILSVRC2012_val_00003503.JPEG,kimono,0.8763898
ILSVRC2012_val_00049318.JPEG,kimono,0.8547947
ILSVRC2012_val_00004014.JPEG,kimono,0.8430157
ILSVRC2012_val_00032259.JPEG,kimono,0.8415395
ILSVRC2012_val_00020732.JPEG,speedboat,0.83502215
ILSVRC2012_val_00014242.JPEG,speedboat,0.8221384
ILSVRC2012_val_00031072.JPEG,speedboat,0.81047225
ILSVRC2012_val_00010190.JPEG,speedboat,0.80751073
ILSVRC2012_val_00042675.JPEG,speedboat,0.7939595
ILSVRC2012_val_00011160.JPEG,street sign,0.8515071
ILSVRC2012_val_00032477.JPEG,street sign,0.8385134
ILSVRC2012_val_00036822.JPEG,street sign,0.81469405
ILSVRC2012_val_00034625.JPEG,street sign,0.8083548
ILSVRC2012_val_00031351.JPEG,street sign,0.80699193
ILSVRC2012_val_00044375.JPEG,"bonnet, poke bonnet",0.9279737
ILSVRC2012_val_00035857.JPEG,"bonnet, poke bonnet",0.91524315
ILSVRC2012_val_00028567.JPEG,"bonnet, poke bonnet",0.8746282
ILSVRC2012_val_00016535.JPEG,"bonnet, poke bonnet",0.8631358
ILSVRC2012_val_00046474.JPEG,"bonnet, poke bonnet",0.8626041
ILSVRC2012_val_00002769.JPEG,Shih-Tzu,0.8930418
ILSVRC2012_val_00004359.JPEG,Shih-Tzu,0.87452316
ILSVRC2012_val_00010550.JPEG,Shih-Tzu,0.86643505
ILSVRC2012_val_00038882.JPEG,Shih-Tzu,0.8523413
ILSVRC2012_val_00014050.JPEG,Shih-Tzu,0.8513112
ILSVRC2012_val_00042602.JPEG,"whiptail, whiptail lizard",0.8392212
ILSVRC2012_val_00009687.JPEG,"whiptail, whiptail lizard",0.8249433
ILSVRC2012_val_00027095.JPEG,"whiptail, whiptail lizard",0.8235815
ILSVRC2012_val_00021605.JPEG,"whiptail, whiptail lizard",0.8218682
ILSVRC2012_val_00006764.JPEG,"whiptail, whiptail lizard",0.81871116
ILSVRC2012_val_00007777.JPEG,gondola,0.8757025
ILSVRC2012_val_00020339.JPEG,gondola,0.8573987
ILSVRC2012_val_00004545.JPEG,gondola,0.85359025
ILSVRC2012_val_00015931.JPEG,gondola,0.85242844
ILSVRC2012_val_00045286.JPEG,gondola,0.8510825
ILSVRC2012_val_00040791.JPEG,"coil, spiral, volute, whorl, helix",0.865084
ILSVRC2012_val_00013021.JPEG,"coil, spiral, volute, whorl, helix",0.8548841
ILSVRC2012_val_00015792.JPEG,"coil, spiral, volute, whorl, helix",0.85369873
ILSVRC2012_val_00033456.JPEG,"coil, spiral, volute, whorl, helix",0.8488633
ILSVRC2012_val_00049057.JPEG,"coil, spiral, volute, whorl, helix",0.84284455
ILSVRC2012_val_00025790.JPEG,"binoculars, field glasses, opera glasses",0.88149065
ILSVRC2012_val_00043828.JPEG,"binoculars, field glasses, opera glasses",0.84632915
ILSVRC2012_val_00039857.JPEG,"binoculars, field glasses, opera glasses",0.84516287
ILSVRC2012_val_00017808.JPEG,"binoculars, field glasses, opera glasses",0.8399838
ILSVRC2012_val_00049978.JPEG,"binoculars, field glasses, opera glasses",0.83819073
ILSVRC2012_val_00009518.JPEG,"electric ray, crampfish, numbfish, torpedo",0.77443194
ILSVRC2012_val_00015732.JPEG,"electric ray, crampfish, numbfish, torpedo",0.75871825
ILSVRC2012_val_00030321.JPEG,"electric ray, crampfish, numbfish, torpedo",0.73400885
ILSVRC2012_val_00033318.JPEG,"electric ray, crampfish, numbfish, torpedo",0.73323697
ILSVRC2012_val_00009420.JPEG,"electric ray, crampfish, numbfish, torpedo",0.7044694
ILSVRC2012_val_00022370.JPEG,mortarboard,0.870127
ILSVRC2012_val_00004606.JPEG,mortarboard,0.86243653
ILSVRC2012_val_00042746.JPEG,mortarboard,0.81496936
ILSVRC2012_val_00019763.JPEG,mortarboard,0.8097924
ILSVRC2012_val_00031578.JPEG,mortarboard,0.80473936
ILSVRC2012_val_00003444.JPEG,"long-horned beetle, longicorn, longicorn beetle",0.8985921
ILSVRC2012_val_00032989.JPEG,"long-horned beetle, longicorn, longicorn beetle",0.87981105
ILSVRC2012_val_00020053.JPEG,"long-horned beetle, longicorn, longicorn beetle",0.86807704
ILSVRC2012_val_00041250.JPEG,"long-horned beetle, longicorn, longicorn beetle",0.86166656
ILSVRC2012_val_00041381.JPEG,"long-horned beetle, longicorn, longicorn beetle",0.8450652
ILSVRC2012_val_00039693.JPEG,altar,0.8407268
ILSVRC2012_val_00011526.JPEG,altar,0.8260252
ILSVRC2012_val_00002017.JPEG,altar,0.8230591
ILSVRC2012_val_00021990.JPEG,altar,0.82178795
ILSVRC2012_val_00006057.JPEG,altar,0.8195218
ILSVRC2012_val_00015360.JPEG,sock,0.80737734
ILSVRC2012_val_00010318.JPEG,sock,0.80444455
ILSVRC2012_val_00044656.JPEG,sock,0.8005871
ILSVRC2012_val_00019553.JPEG,sock,0.7848964
ILSVRC2012_val_00021993.JPEG,sock,0.7838667
ILSVRC2012_val_00032570.JPEG,"electric fan, blower",0.8994386
ILSVRC2012_val_00024524.JPEG,"electric fan, blower",0.8979851
ILSVRC2012_val_00039769.JPEG,"electric fan, blower",0.89450943
ILSVRC2012_val_00012567.JPEG,"electric fan, blower",0.8900774
ILSVRC2012_val_00012884.JPEG,"electric fan, blower",0.8882918
ILSVRC2012_val_00036066.JPEG,"tree frog, tree-frog",0.8866022
ILSVRC2012_val_00048482.JPEG,"tree frog, tree-frog",0.87304014
ILSVRC2012_val_00048995.JPEG,"tree frog, tree-frog",0.8641399
ILSVRC2012_val_00003621.JPEG,"tree frog, tree-frog",0.85985655
ILSVRC2012_val_00032104.JPEG,"tree frog, tree-frog",0.855653
ILSVRC2012_val_00011593.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",0.8964828
ILSVRC2012_val_00045684.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",0.89578044
ILSVRC2012_val_00031612.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",0.86939853
ILSVRC2012_val_00013467.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",0.8689584
ILSVRC2012_val_00026629.JPEG,"German shepherd, German shepherd dog, German police dog, alsatian",0.8659329
ILSVRC2012_val_00025785.JPEG,toucan,0.86927617
ILSVRC2012_val_00018780.JPEG,toucan,0.8422715
ILSVRC2012_val_00030702.JPEG,toucan,0.825811
ILSVRC2012_val_00023390.JPEG,toucan,0.8233081
ILSVRC2012_val_00015298.JPEG,toucan,0.8187067
ILSVRC2012_val_00015618.JPEG,"bicycle-built-for-two, tandem bicycle, tandem",0.8599904
ILSVRC2012_val_00037433.JPEG,"bicycle-built-for-two, tandem bicycle, tandem",0.8551671
ILSVRC2012_val_00026292.JPEG,"bicycle-built-for-two, tandem bicycle, tandem",0.84052914
